phase,file,line,section,subsection,id,prefix,text,classification
6,phase-6.md,188,Testing strategy and production-quality requirements,,TEST-001,TEST,"Pure formatting, parsing, validation, date/time conversion, calculation, reducer, permission-display, API-mapping, and error-mapping logic must have deterministic unit tests, especially around boundary and invalid inputs.",REQUIRED where such logic is material
6,phase-6.md,189,Testing strategy and production-quality requirements,,TEST-002,TEST,"React component tests must assert user-visible behavior through roles, names, labels, text, and keyboard interactions. Private state, implementation methods, CSS structure, and shallow-render internals must not be the primary contract.",REQUIRED
6,phase-6.md,190,Testing strategy and production-quality requirements,,TEST-003,TEST,"Component tests must cover loading, empty, stale, error, unauthorized, disabled, retry, success, and double-submission states applicable to the component. Asynchronous assertions must wait on observable outcomes rather than arbitrary delay.",REQUIRED
6,phase-6.md,191,Testing strategy and production-quality requirements,,TEST-004,TEST,"Mocks, spies, fake timers, environment changes, and shared module state must be restored between tests. Fake timers may be used only when the tested clock is under project control and must not obscure unresolved promises or browser scheduling behavior.",REQUIRED
6,phase-6.md,192,Testing strategy and production-quality requirements,,TEST-005,TEST,"The API client must be tested against successful JSON, empty response, malformed JSON, non-JSON error, validation error, unauthenticated, forbidden, rate-limited, server, timeout, cancellation, and offline/network outcomes.",REQUIRED
6,phase-6.md,193,Testing strategy and production-quality requirements,,TEST-006,TEST,"Backend unit/service tests must isolate pure policy and transformation logic, while API integration tests must exercise FastAPI routing, dependency wiring, serialization, validation, error contracts, and real authorization behavior.",REQUIRED
6,phase-6.md,194,Testing strategy and production-quality requirements,,TEST-007,TEST,"Dependency overrides must be scoped and restored after each test or suite. Authentication may be replaced for tests of unrelated behavior, but dedicated authorization tests must exercise the real application authorization path rather than an always-allow override.",REQUIRED
6,phase-6.md,195,Testing strategy and production-quality requirements,,TEST-008,TEST,"PostgreSQL-dependent behavior must be tested against PostgreSQL. SQLite may be used for narrowly scoped tests only when the team demonstrates that dialect, type, constraint, concurrency, default, and transaction differences are irrelevant to those tests.",REQUIRED for PostgreSQL-specific behavior
6,phase-6.md,196,Testing strategy and production-quality requirements,,TEST-009,TEST,"Database tests must use a dedicated nonproduction database, deterministic factories, isolated transactions or schema/database reset, and cleanup that succeeds even after test failure. Tests must remain order-independent and safe under configured parallelism.",REQUIRED
6,phase-6.md,197,Testing strategy and production-quality requirements,,TEST-010,TEST,"Authentication and authorization coverage must include anonymous, authenticated owner, different user, suspended/deleted user, administrator, removed administrator, expired/revoked token, stale role, cross-user object ID, privileged-field injection, hidden route, and direct API access.",REQUIRED
6,phase-6.md,198,Testing strategy and production-quality requirements,,TEST-011,TEST,"Mocked browser tests must serve the normal frontend while intercepting API/provider traffic at the browser boundary to deterministically exercise rare, error, empty, delayed, malformed, and out-of-order conditions. Their contract-drift limitation must be documented.",STRONGLY RECOMMENDED
6,phase-6.md,199,Testing strategy and production-quality requirements,,TEST-012,TEST,"Full-stack browser tests must use the built React application, real FastAPI application, real PostgreSQL test database, controlled authentication, and no production data or live provider charges. Critical workflows must validate durable server state, not only visible success messages.",REQUIRED
6,phase-6.md,200,Testing strategy and production-quality requirements,,TEST-013,TEST,"Stripe testing must use a sandbox or test mode, test keys, and documented test payment methods; real card data and live charges are prohibited in automated tests. Success, decline, additional authentication, processing, refresh, duplicate confirmation, timeout, refund, and reconciliation paths require coverage appropriate to risk.",REQUIRED
6,phase-6.md,201,Testing strategy and production-quality requirements,,TEST-014,TEST,"Upload tests must distinguish filename extension, declared MIME type, actual file structure, dimensions, size, authorization, signed-URL expiry, object-key mismatch, missing/deleted objects, abandoned uploads, and duplicate completion.",REQUIRED
6,phase-6.md,202,Testing strategy and production-quality requirements,,TEST-015,TEST,"Concurrency tests must deterministically coordinate competing operations—using barriers, controlled transactions, provider replay, or known scheduling points—for final-slot booking, waitlist promotion, duplicate webhook/refund/credit, provisioning, concurrent administration, and payment-versus-cancellation. Random sleeps are insufficient.",REQUIRED
6,phase-6.md,203,Testing strategy and production-quality requirements,,TEST-016,TEST,"Migration tests must create or restore a production-like prior schema, apply pending migrations, verify application startup and representative reads/writes, and where rollback is claimed, test the documented rollback procedure.",REQUIRED
6,phase-6.md,204,Testing strategy and production-quality requirements,,TEST-017,TEST,"Test data must be synthetic or irreversibly transformed, reproducible, timezone-aware, capable of expressing relationships and financial edge cases, and free of production credentials and unnecessary personal data. Random generation must record or fix its seed on failure.",REQUIRED
6,phase-6.md,205,Testing strategy and production-quality requirements,,TEST-018,TEST,"Playwright tests must use isolated browser contexts, semantic locators, web-first assertions, and condition-based waits. Arbitrary sleeps, brittle DOM/CSS selectors, and XPath should be treated as exceptions requiring documented justification.",REQUIRED
6,phase-6.md,206,Testing strategy and production-quality requirements,,TEST-019,TEST,"Saved Playwright authentication state must be treated as a credential, excluded from source control and general artifacts, isolated by role and environment, rotated or recreated as needed, and never contain production sessions.",REQUIRED
6,phase-6.md,207,Testing strategy and production-quality requirements,,TEST-020,TEST,"CI browser failures must retain bounded diagnostic artifacts such as trace, screenshot, console/network summary, and relevant sanitized server logs. Video should be retained selectively where it adds diagnostic value. Artifacts must be scanned or redacted for secrets.",STRONGLY RECOMMENDED
6,phase-6.md,208,Testing strategy and production-quality requirements,,TEST-021,TEST,"Retries may classify and collect evidence about flaky tests, but a test that passes only on retry must remain visible and owned. Persistent flakiness must block or be quarantined under a time-bounded exception; retries must not convert recurring defects into clean status.",REQUIRED
6,phase-6.md,209,Testing strategy and production-quality requirements,,TEST-022,TEST,"Statement, branch, function, requirements, and critical-workflow coverage must be reported separately. Gates must be based on historical baseline, risk, and changed-code expectations. No universal percentage is established by the authoritative sources; exclusions require review.",STRONGLY RECOMMENDED
6,phase-6.md,251,Continuous-integration and software supply-chain requirements,,CI-001,CI,"Every pull request must run from a clean checkout of the reviewed revision and use an explicitly supported Node, npm, Python, and package-manager version. Toolchain changes must be reviewable.",REQUIRED
6,phase-6.md,252,Continuous-integration and software supply-chain requirements,,CI-002,CI,JavaScript dependencies must be installed from a committed lockfile using a frozen clean-install operation such as `npm ci`. A mismatch between `package.json` and the lockfile must fail rather than rewrite the lockfile.,REQUIRED
6,phase-6.md,253,Continuous-integration and software supply-chain requirements,,CI-003,CI,"Python dependency resolution must use a committed, reviewable mechanism that fixes or hashes the complete deployable dependency set. The specific package manager is context-dependent, but CI must not silently resolve unconstrained production dependencies.",REQUIRED
6,phase-6.md,254,Continuous-integration and software supply-chain requirements,,CI-004,CI,"Formatting verification, JavaScript/React linting, Python linting, frontend type checking, and backend type checking where adopted must run noninteractively and fail on newly introduced blocking violations. Suppressions require local justification.",REQUIRED
6,phase-6.md,255,Continuous-integration and software supply-chain requirements,,CI-005,CI,"Secret scanning must cover commits and pull-request diffs and should cover repository history, CI logs, bundles, source maps, test fixtures, screenshots, traces, artifacts, and container layers. A confirmed credential exposure requires revocation/rotation, not only deletion.",REQUIRED
6,phase-6.md,256,Continuous-integration and software supply-chain requirements,,CI-006,CI,"Pull requests that change dependency manifests or lockfiles must receive dependency review identifying added, removed, or changed transitive packages and known advisories. High-risk changes require owner review.",REQUIRED
6,phase-6.md,257,Continuous-integration and software supply-chain requirements,,CI-007,CI,"Static security analysis must inspect directly relevant unsafe patterns, including raw HTML sinks, dangerous URL construction, command or subprocess injection, unsafe SQL construction, workflow expression injection, and hard-coded credentials. No single analyzer is sufficient proof of safety.",STRONGLY RECOMMENDED
6,phase-6.md,258,Continuous-integration and software supply-chain requirements,,CI-008,CI,"Pull requests must run frontend unit/component tests, backend unit/integration tests, and all deterministic required negative security tests. Test reports and coverage artifacts must be published even on failure where safe.",REQUIRED
6,phase-6.md,259,Continuous-integration and software supply-chain requirements,,CI-009,CI,Schema-changing pull requests must run migration verification against PostgreSQL. Every release candidate must verify that the deployable backend artifact and migration set are mutually compatible.,REQUIRED
6,phase-6.md,260,Continuous-integration and software supply-chain requirements,,CI-010,CI,"CI must create the exact production frontend build and backend package/container intended for release. A production build failure, forbidden bundle value, missing asset, or invalid container build must block release.",REQUIRED
6,phase-6.md,261,Continuous-integration and software supply-chain requirements,,CI-011,CI,"Required browser tests must run against a production build. The blocking pull-request subset must cover critical deterministic workflows; broader browser, device, provider, and long-running suites may run on merge, release, or schedule according to risk.",REQUIRED
6,phase-6.md,262,Continuous-integration and software supply-chain requirements,,CI-012,CI,Required status checks and required reviews must protect the default and release branches. Force pushes and deletion must be disabled absent a documented emergency procedure; bypass authority must be restricted and auditable.,REQUIRED
6,phase-6.md,263,Continuous-integration and software supply-chain requirements,,CI-013,CI,"Deployment jobs must use protected environments or equivalent approval boundaries, with separate staging and production credentials. Untrusted pull-request jobs must never gain production secrets or deployment authority.",REQUIRED
6,phase-6.md,264,Continuous-integration and software supply-chain requirements,,CI-014,CI,"Release must require successful designated checks, reviewed security exceptions, migration readiness, known-failure disposition, artifact identity, and deployment approval. Post-deployment smoke tests must verify revision identity and safe critical paths; failure must stop promotion or invoke rollback procedure.",REQUIRED
6,phase-6.md,270,Continuous-integration and software supply-chain requirements,,SUPPLY-001,SUPPLY,"Dependency manifests and lockfiles must be committed and reviewed together. Lockfile-only changes, unexpected registry changes, new install scripts, ownership changes, and large transitive additions require scrutiny.",REQUIRED
6,phase-6.md,271,Continuous-integration and software supply-chain requirements,,SUPPLY-002,SUPPLY,"Dependency updates must arrive through reviewable pull requests, separate emergency security updates from routine upgrades, consult release notes for breaking changes, and run the full relevant test/build suite. Major updates and abandoned packages require explicit migration assessment.",REQUIRED
6,phase-6.md,272,Continuous-integration and software supply-chain requirements,,SUPPLY-003,SUPPLY,"Vulnerability management must combine ecosystem advisories, dependency review, repository alerts, Python advisory sources, container/OS scanning, and code-oriented analysis as applicable. Findings require owner, severity/exploitability assessment, remediation or accepted-risk rationale, and expiry for suppressions.",REQUIRED
6,phase-6.md,273,Continuous-integration and software supply-chain requirements,,SUPPLY-004,SUPPLY,"Third-party GitHub Actions or equivalent CI extensions must be pinned to an immutable full commit SHA where the platform permits. Any human-readable tag must be informational only, and update PRs must review the new commit and action changes.",REQUIRED
6,phase-6.md,274,Continuous-integration and software supply-chain requirements,,SUPPLY-005,SUPPLY,"Each workflow and job must declare the minimum `GITHUB_TOKEN` or equivalent permissions needed. Read-only defaults are preferred; write, package, attestation, deployment, and identity-token permissions must be granted only to the jobs that use them.",REQUIRED
6,phase-6.md,275,Continuous-integration and software supply-chain requirements,,SUPPLY-006,SUPPLY,Untrusted pull-request values must not be directly interpolated into shell scripts or executable code. `pull_request_target` must not check out and execute untrusted head code with base-repository secrets; use ordinary `pull_request` for untrusted code unless a narrowly designed privileged workflow is necessary.,REQUIRED
6,phase-6.md,276,Continuous-integration and software supply-chain requirements,,SUPPLY-007,SUPPLY,"Cloud and deployment authentication should use OIDC or an equivalent federated, short-lived credential mechanism where supported. Long-lived keys require documented inability to federate, least privilege, rotation, environment isolation, and approval protection.",STRONGLY RECOMMENDED
6,phase-6.md,277,Continuous-integration and software supply-chain requirements,,SUPPLY-008,SUPPLY,CI caches must use keys that include trusted lockfile/toolchain identity and must not permit untrusted jobs to overwrite caches later consumed by privileged jobs without validation. Cache contents must never contain secrets.,REQUIRED
6,phase-6.md,278,Continuous-integration and software supply-chain requirements,,SUPPLY-009,SUPPLY,"Hosted runners are preferred for untrusted pull requests unless self-hosted runners are ephemeral, isolated, and designed for hostile code. Persistent self-hosted runners must not expose internal networks, residual credentials, or previous-job state to untrusted changes.",REQUIRED where untrusted code runs
6,phase-6.md,279,Continuous-integration and software supply-chain requirements,,SUPPLY-010,SUPPLY,"Release artifacts must carry a source revision, build identifier, cryptographic digest, environment-independent identity, and retention metadata. Promotion should reuse the same verified artifact when configuration architecture permits rather than silently rebuilding different bits for production.",STRONGLY RECOMMENDED
6,phase-6.md,280,Continuous-integration and software supply-chain requirements,,SUPPLY-011,SUPPLY,"Generate an SBOM for production container images and other distributable artifacts when supported, and retain it with artifact identity. The SBOM must include the relevant final artifact and, where risk warrants, build-stage dependencies not present in the final image.",STRONGLY RECOMMENDED
6,phase-6.md,281,Continuous-integration and software supply-chain requirements,,SUPPLY-012,SUPPLY,Build provenance or artifact attestations should be generated by the hosted build platform and verified before high-risk promotion. The target SLSA level must be selected according to product risk; the highest level is not automatically required.,STRONGLY RECOMMENDED
6,phase-6.md,282,Continuous-integration and software supply-chain requirements,,SUPPLY-013,SUPPLY,"Container build configuration must be validated and the final image must be built in CI. Build warnings, unpinned or mutable base-image policy, secret use in build arguments, and attestation disclosure must be addressed according to documented policy.",REQUIRED if containers are release artifacts
7,phase-7.md,193,Testable production controls,,DEPLOY-001,DEPLOY,"Document the production topology, trust boundaries, public entry points, private services, inbound ports, outbound provider dependencies, regions and single points of failure.",REQUIRED
7,phase-7.md,194,Testable production controls,,DEPLOY-002,DEPLOY,"Host the static frontend, API, workers and scheduler as independently deployable responsibilities; a scheduler must have singleton or duplicate-safe semantics.",STRONGLY RECOMMENDED
7,phase-7.md,195,Testable production controls,,DEPLOY-003,DEPLOY,"Keep API instances stateless with respect to authoritative sessions, rate limits, jobs, locks, uploads and user data; state needed across requests or instances must use a shared durable system.",REQUIRED
7,phase-7.md,196,Testable production controls,,DEPLOY-004,DEPLOY,"Validate all required configuration at startup and fail readiness—not silently default—when production-critical values are absent, malformed, cross-environment or unsafe.",REQUIRED
7,phase-7.md,197,Testable production controls,,DEPLOY-005,DEPLOY,"Provide distinct startup, liveness and readiness semantics where supported. Readiness must remove an instance from traffic; it must not fail merely because a noncritical external provider is transiently unavailable.",REQUIRED
7,phase-7.md,198,Testable production controls,,DEPLOY-006,DEPLOY,"On termination, stop accepting traffic, allow a documented grace period for in-flight requests and leased jobs, release leases safely, close database/provider clients, and terminate forcibly only after the grace period.",REQUIRED
7,phase-7.md,199,Testable production controls,,DEPLOY-007,DEPLOY,Configure restart policy and alerts so crashes recover but persistent startup failures produce a visible restart-loop incident rather than unlimited silent cycling.,REQUIRED
7,phase-7.md,200,Testable production controls,,DEPLOY-008,DEPLOY,"Design rolling releases so old and new frontend, API, worker, webhook and job consumers can overlap; schema changes must use a compatibility sequence or explicitly stop incompatible workloads.",REQUIRED
7,phase-7.md,201,Testable production controls,,DEPLOY-009,DEPLOY,"Every release must have a predeclared rollback or roll-forward decision, including treatment of irreversible migrations, emitted job formats, cached assets, provider settings and user-visible state.",REQUIRED
7,phase-7.md,202,Testable production controls,,DEPLOY-010,DEPLOY,"Promote the same immutable release artifact across environments; identify container and frontend releases by immutable digest/version, with retained prior artifacts sufficient for rollback.",STRONGLY RECOMMENDED
7,phase-7.md,203,Testable production controls,,DEPLOY-011,DEPLOY,"Terminate public traffic with HTTPS, use supported TLS, automate renewal, monitor certificate failure/expiry, align frontend/API domains and redirects, and remove dangling DNS when a service is retired.",REQUIRED
7,phase-7.md,204,Testable production controls,,DEPLOY-012,DEPLOY,"Measure capacity against API concurrency, DB connections, worker throughput, storage, provider quotas, log cardinality and peak operations; configure resource and budget alerts before known limits are reached.",REQUIRED
7,phase-7.md,210,Testable production controls,,CONTAINER-001,CONTAINER,"Use a multi-stage build or equivalent so compilers, Node build tools, test dependencies, package caches and other build-only material are absent from the runtime image.",STRONGLY RECOMMENDED
7,phase-7.md,211,Testable production controls,,CONTAINER-002,CONTAINER,"Use a trusted, maintained base; pin an intentional version and record the resolved digest. Rebuild and rescan when the base or dependencies receive security updates.",REQUIRED
7,phase-7.md,212,Testable production controls,,CONTAINER-003,CONTAINER,"Do not pass secrets through Dockerfile `ARG`, persistent `ENV`, copied files, labels, image layers, cache, or build logs. Use supported ephemeral build-secret mounts only when a build step truly needs a secret.",REQUIRED
7,phase-7.md,213,Testable production controls,,CONTAINER-004,CONTAINER,"Run the application as a dedicated non-root UID/GID, with only required file ownership and no dependence on writing privileged paths.",REQUIRED unless the platform provides a documented equivalent isolation boundary
7,phase-7.md,214,Testable production controls,,CONTAINER-005,CONTAINER,"Prohibit privileged mode, Docker socket mounts, host PID/network namespaces and unnecessary host-filesystem mounts; drop unneeded Linux capabilities and retain a seccomp/AppArmor/SELinux policy where supported.",REQUIRED
7,phase-7.md,215,Testable production controls,,CONTAINER-006,CONTAINER,"Use a read-only root filesystem where supported, with explicit bounded writable locations for temporary or runtime files; never use local container storage as authoritative persistence.",STRONGLY RECOMMENDED
7,phase-7.md,216,Testable production controls,,CONTAINER-007,CONTAINER,"Set CPU, memory and process limits appropriate to measured workload; monitor throttling, out-of-memory termination and crash loops.",REQUIRED
7,phase-7.md,217,Testable production controls,,CONTAINER-008,CONTAINER,Use executable-form entrypoint/command and ensure the application process receives signals directly or through a signal-aware init; do not use development reload mode in production.,REQUIRED
7,phase-7.md,218,Testable production controls,,CONTAINER-009,CONTAINER,"Exclude `.env` files, service-account files, repository metadata not needed at runtime, tests, local data, package caches, coverage output and developer artifacts through build context controls such as `.dockerignore`.",REQUIRED
7,phase-7.md,219,Testable production controls,,CONTAINER-010,CONTAINER,Scan images and dependencies before release and continuously for newly disclosed vulnerabilities; sign or attest images when the registry/platform and threat model can operationally enforce verification.,Scanning: REQUIRED; signing/enforcement: CONTEXT-DEPENDENT
7,phase-7.md,225,Testable production controls,,SECRET-001,SECRET,Store production secrets in a managed secret store or hosting-platform secret facility with access control and auditability; inject them only at runtime.,REQUIRED
7,phase-7.md,226,Testable production controls,,SECRET-002,SECRET,"Treat environment variables as an acceptable compatibility mechanism only when the platform protects them and no safer file/identity method exists; document exposure through process metadata, dumps, support tools and child processes.",STRONGLY RECOMMENDED
7,phase-7.md,227,Testable production controls,,SECRET-003,SECRET,"Scope each database, Firebase, Stripe, R2, CI, hosting, DNS, monitoring, encryption and backup credential to one environment and the minimum operations required.",REQUIRED
7,phase-7.md,228,Testable production controls,,SECRET-004,SECRET,"Prefer attached workload identity, managed identity or OIDC/workload-identity federation for Google/Firebase and CI-to-cloud access where supported; avoid downloadable service-account keys.",STRONGLY RECOMMENDED; REQUIRED where organizational policy prohibits keys
7,phase-7.md,229,Testable production controls,,SECRET-005,SECRET,"Where Stripe, R2 or another provider requires a long-lived secret, use a restricted key/token when available, store it centrally, prevent client exposure and maintain a tested replacement path.",REQUIRED
7,phase-7.md,230,Testable production controls,,SECRET-006,SECRET,"Maintain planned and emergency rotation procedures for every secret category, including dependency owners, overlap support, deployment/restart impact, validation, revocation and audit evidence. Do not invent a universal interval.",REQUIRED
7,phase-7.md,231,Testable production controls,,SECRET-007,SECRET,"Redact secrets from application logs, CI output, crash reports, traces, error-monitoring breadcrumbs, support tickets, administrative dashboards and exports; detection of a leaked token must initiate incident response.",REQUIRED
7,phase-7.md,232,Testable production controls,,SECRET-008,SECRET,"Human production access must use named accounts, provider-supported MFA, least-privilege roles and periodic review; shared day-to-day accounts are prohibited.",REQUIRED
7,phase-7.md,233,Testable production controls,,SECRET-009,SECRET,"Offboarding must remove repository, deployment, hosting, DB, Firebase, Stripe, Cloudflare, DNS, monitoring, backup and secret access, revoke sessions/tokens where supported, and transfer ownership or recovery methods.",REQUIRED
7,phase-7.md,234,Testable production controls,,SECRET-010,SECRET,"Maintain separately protected provider-owner and domain-recovery paths. Break-glass use must be logged, alerted, limited to an emergency, reviewed afterward and followed by rotation where exposure is possible.",STRONGLY RECOMMENDED; CONTEXT-DEPENDENT form
7,phase-7.md,240,Testable production controls,,OBS-001,OBS,"Emit structured records with UTC timestamp, severity, service, environment, release, event name, request/job correlation, safe route template, status/outcome and duration where applicable.",REQUIRED
7,phase-7.md,241,Testable production controls,,OBS-002,OBS,"Sanitize control characters and untrusted log fields, bound message size, and never record raw credentials, auth tokens, private-message content, card data, secret keys, database connection strings or unnecessary personal data.",REQUIRED
7,phase-7.md,242,Testable production controls,,OBS-003,OBS,"Collect container stdout/stderr and material edge, database, provider, deployment and job events centrally; protect access, encryption, export and deletion according to data classification.",REQUIRED
7,phase-7.md,243,Testable production controls,,OBS-004,OBS,"Define a documented retention and deletion policy for each telemetry class based on diagnostic, security, privacy, legal-review and cost needs. Do not retain “forever” by default.",REQUIRED
7,phase-7.md,244,Testable production controls,,OBS-005,OBS,"Measure API request volume, successful outcome/error rate, latency distributions, in-flight work, timeouts and status categories using route templates rather than raw paths.",REQUIRED
7,phase-7.md,245,Testable production controls,,OBS-006,OBS,"Measure PostgreSQL connection and pool usage, query latency, slow queries, locks/deadlocks, storage, replication if used, and maintenance/autovacuum health; alert before exhaustion becomes user impact.",REQUIRED
7,phase-7.md,246,Testable production controls,,OBS-007,OBS,"Measure worker pending count, oldest pending age, processing latency, attempts, failures, dead letters, active workers and expired leases; distinguish retryable from permanent failure.",REQUIRED
7,phase-7.md,247,Testable production controls,,OBS-008,OBS,"Monitor payment attempts and terminal outcomes, webhook delivery and processing failures, refund failures, disputes where applicable, unknown outcomes, and reconciliation mismatches against Stripe records.",REQUIRED
7,phase-7.md,248,Testable production controls,,OBS-009,OBS,"Monitor upload attempts/failures, validation/processing failures, object deletion failures, storage usage and orphan/reference mismatches; separate irreplaceable originals from derived assets.",REQUIRED
7,phase-7.md,249,Testable production controls,,OBS-010,OBS,"Do not use user IDs, emails, request IDs, provider event IDs, object keys, raw URLs or other unbounded values as metric labels. Use bounded categories and place detailed identifiers in protected logs or traces.",REQUIRED
7,phase-7.md,250,Testable production controls,,OBS-011,OBS,"Adopt distributed tracing when cross-service or asynchronous diagnosis justifies its cost; propagate standard trace context across API, provider calls and jobs, but do not propagate secrets or unnecessary identity in baggage.",CONTEXT-DEPENDENT
7,phase-7.md,251,Testable production controls,,OBS-012,OBS,"Configure frontend, backend and worker error monitoring by release and environment; protect source maps, request context, breadcrumbs and session replay with explicit privacy review and sampling.",STRONGLY RECOMMENDED; session replay CONTEXT-DEPENDENT
7,phase-7.md,252,Testable production controls,,OBS-013,OBS,"Maintain dashboards for API, database, workers, payments/webhooks/refunds, storage, authentication, moderation/admin failures, deployments, capacity, backups, provider status and cost.",REQUIRED
7,phase-7.md,253,Testable production controls,,OBS-014,OBS,"Alerts must be actionable, routed to an owner, deduplicated, suppressible during approved maintenance, tested end-to-end, and based primarily on user/business symptoms; cause alerts should aid diagnosis.",REQUIRED
7,phase-7.md,254,Testable production controls,,OBS-015,OBS,"Derive alert thresholds from baseline behavior, user impact, backlog recovery rate, provider limits, selected SLOs and response time; document the rationale and review false positives/negatives.",REQUIRED
7,phase-7.md,255,Testable production controls,,OBS-016,OBS,"Define internal SLIs for critical journeys—such as listing games, booking, payment processing, webhook processing and worker delay—and approve practical objectives; a public SLA and formal error-budget freeze policy are context-dependent.",STRONGLY RECOMMENDED
7,phase-7.md,256,Testable production controls,,OBS-017,OBS,"Use external synthetic checks for DNS, TLS, homepage and basic API availability. Authenticated booking, upload or administrative transactions require isolated test accounts, safe test mode and cleanup and are context-dependent.",Basic checks: REQUIRED; complex transactions: CONTEXT-DEPENDENT
7,phase-7.md,257,Testable production controls,,OBS-018,OBS,"Subscribe to and correlate Firebase, Stripe, Cloudflare, database, hosting and DNS provider incident notifications, but verify internal symptoms before attributing an incident solely to a provider.",STRONGLY RECOMMENDED
7,phase-7.md,263,Testable production controls,,IR-001,IR,"Maintain a concise incident-response plan defining incident criteria, severity, declaration authority, incident lead, technical lead, communications, evidence handling, escalation and closure.",REQUIRED
7,phase-7.md,264,Testable production controls,,IR-002,IR,"Establish reachable escalation for application, database, financial, provider-account, DNS/domain and privacy incidents. A staffed 24-hour on-call rotation is context-dependent on commitments and risk.",REQUIRED escalation; CONTEXT-DEPENDENT staffing model
7,phase-7.md,265,Testable production controls,,IR-003,IR,"Record a factual incident timeline, decisions, commands or configuration changes, affected releases/accounts/resources and preserved relevant logs without copying secrets unnecessarily.",REQUIRED
7,phase-7.md,266,Testable production controls,,IR-004,IR,"Secret-exposure runbooks must include immediate disable/revocation where safe, replacement, deployment dependency handling, access/session review, log search, scope determination, provider coordination and validation.",REQUIRED
7,phase-7.md,267,Testable production controls,,IR-005,IR,"Financial incidents must stop further duplicate or unsafe processing, preserve Stripe and internal event identifiers, determine all affected users/transactions, reconcile, repair through an approved process, and retain an audit trail.",REQUIRED
7,phase-7.md,268,Testable production controls,,IR-006,IR,"Define for each provider outage which functions fail closed, degrade, queue, retry or remain available; do not make the entire site unavailable solely because a noncritical dependency is down.",REQUIRED
7,phase-7.md,269,Testable production controls,,IR-007,IR,"Maintain runbooks for API/DB outage, DB connection exhaustion, failed deployment/migration, worker backlog/dead letters, Stripe webhook and reconciliation failure, R2 failure/compromise, Firebase outage, admin compromise, certificate expiry, backup failure/restore, and deletion failure.",REQUIRED
7,phase-7.md,270,Testable production controls,,IR-008,IR,"Every runbook must include trigger, impact check, prerequisites, safe diagnostic steps, containment, decision authority, rollback/recovery, validation, communications, escalation and evidence to retain.",REQUIRED
7,phase-7.md,271,Testable production controls,,IR-009,IR,"Conduct blameless post-incident review for material incidents, tracking causes, contributing controls, user/business impact, detection gaps, action owners, priority and completion evidence.",STRONGLY RECOMMENDED
7,phase-7.md,272,Testable production controls,,IR-010,IR,"Use lightweight but recorded change management: peer review, migration/config/provider-change review, owner, validation, rollback or roll-forward plan and post-deployment check. Emergency changes require retrospective review.",REQUIRED
7,phase-7.md,273,Testable production controls,,IR-011,IR,"Monitor operating cost and abuse signals across hosting, DB, R2 operations/storage, Stripe fees, Firebase, logs, metrics, CI and backups; route material anomalies to technical and financial owners.",STRONGLY RECOMMENDED
7,phase-7.md,274,Testable production controls,,IR-012,IR,Test incident communication channels and alert delivery independently of the primary application and normal identity path.,REQUIRED
7,phase-7.md,280,Testable production controls,,RECOVERY-001,RECOVERY,"Complete a business-impact assessment and approve RPO and RTO separately for PostgreSQL, R2 originals, payments/reconciliation, audit records, messages, configuration, secrets and jobs.",REQUIRED
7,phase-7.md,281,Testable production controls,,RECOVERY-002,RECOVERY,"Enable automated PostgreSQL backups with encryption, restricted backup access, monitored completion and a documented retention decision; protect backup credentials separately from normal application credentials.",REQUIRED
7,phase-7.md,282,Testable production controls,,RECOVERY-003,RECOVERY,Enable PITR when the approved database RPO cannot be met by periodic snapshots or logical backups; verify the actual WAL retention window and recovery controls in the provider.,"CONTEXT-DEPENDENT, becoming REQUIRED when selected RPO requires it"
7,phase-7.md,283,Testable production controls,,RECOVERY-004,RECOVERY,"Ensure the recovery set covers database contents plus required roles, ownership, extensions, configuration and version compatibility. A provider snapshot alone is insufficient unless restore testing proves complete recovery.",REQUIRED
7,phase-7.md,284,Testable production controls,,RECOVERY-005,RECOVERY,"Treat backup-job success as input, not proof. Restore PostgreSQL into an isolated environment and validate decryption, selected point, row/relation integrity, application startup, Firebase identity mapping, Stripe reconciliation references, R2 references and job state.",REQUIRED
7,phase-7.md,285,Testable production controls,,RECOVERY-006,RECOVERY,"Select restore-test frequency from change rate, business impact, backup technology and team capacity; execute after material backup, database-version, extension or encryption-key changes.",REQUIRED decision; frequency CONTEXT-DEPENDENT
7,phase-7.md,286,Testable production controls,,RECOVERY-007,RECOVERY,"Classify R2 objects as replaceable derivatives or irreplaceable originals. For irreplaceable objects, implement recovery protection sufficient for the approved RPO, such as bucket locks where appropriate and an independent copy or source-of-truth strategy.",REQUIRED decision; recovery copy REQUIRED when loss tolerance demands it
7,phase-7.md,287,Testable production controls,,RECOVERY-008,RECOVERY,"Do not assume unsupported R2 versioning, replication or selective backup deletion. Record the exact current account capabilities and chosen object-recovery design.",REQUIRED
7,phase-7.md,288,Testable production controls,,RECOVERY-009,RECOVERY,"Maintain recoverable records of hosting configuration, DNS, TLS, Firebase settings, Stripe webhooks/API versions, R2 settings, DB settings, IAM, monitoring, alerts, schedules and secret references through infrastructure as code or controlled configuration documentation.",REQUIRED; IaC implementation CONTEXT-DEPENDENT
7,phase-7.md,289,Testable production controls,,RECOVERY-010,RECOVERY,"Document recovery from lost MFA devices, recovery codes, provider owner accounts, registrar access, secret-manager access and backup credentials. Test the workflow without disclosing production secret values.",REQUIRED
